date,n_dev,n_succ,n_rounds,prop_data_eav,n_class_eav,class_dist_eav,greedy,eaves_acc,smart_eaves_accuracy,learner_acc
2023-07-21_01:25:50,50,30,100,0.1,5,0.9,True,0.8568181818181818, 0, 0.8485714285714282
2023-07-21_01:28:06,50,30,100,0.1,5,0.9,False,0.884090909090909, 0.7886363636363637, 0.8434523809523808
2023-07-21_01:30:17,50,30,100,0.1,5,0.9,True,0.8818181818181818, 0, 0.8595238095238095
2023-07-21_01:32:41,50,30,100,0.1,5,0.9,False,0.6886363636363636, 0.6954545454545454, 0.8440476190476188
2023-07-21_01:34:54,50,30,100,0.1,5,0.9,True,0.8727272727272727, 0, 0.8408333333333333
2023-07-21_01:37:08,50,30,100,0.1,5,0.9,False,0.8431818181818181, 0.12045454545454545, 0.832738095238095
2023-07-21_01:39:23,50,30,100,0.1,5,0.9,True,0.8636363636363636, 0, 0.8548809523809523
2023-07-21_01:41:43,50,30,100,0.1,5,0.9,False,0.8590909090909091, 0.7340909090909091, 0.833095238095238
2023-07-21_01:43:52,50,30,100,0.1,5,0.9,True,0.85, 0, 0.8360714285714284
2023-07-21_01:46:12,50,30,100,0.1,5,0.9,False,0.8909090909090909, 0.7931818181818182, 0.8509523809523811
2023-07-21_01:48:21,50,30,100,0.1,5,0.9,True,0.8636363636363636, 0, 0.8458333333333333
2023-07-21_01:49:50,50,30,100,0.1,5,0.5,False,0.6386363636363637, 0.7886363636363637, 0.6467857142857142
2023-07-21_01:52:03,50,30,100,0.1,5,0.5,True,0.8590909090909091, 0, 0.8530952380952381
2023-07-21_01:54:21,50,30,100,0.1,5,0.5,False,0.8545454545454545, 0.8545454545454545, 0.8442857142857139
2023-07-21_01:56:29,50,30,100,0.1,5,0.5,True,0.8477272727272728, 0, 0.8423809523809525
2023-07-21_01:58:58,50,30,100,0.1,5,0.5,False,0.875, 0.225, 0.8557142857142856
2023-07-21_02:01:08,50,30,100,0.1,5,0.5,True,0.8818181818181818, 0, 0.8450000000000002
2023-07-21_02:03:39,50,30,100,0.1,5,0.5,False,0.8477272727272728, 0, 0.8247619047619047
2023-07-21_02:05:57,50,30,100,0.1,5,0.5,True,0.85, 0, 0.8248809523809523
2023-07-21_02:08:01,50,30,100,0.1,5,0.5,False,0.8159090909090909, 0, 0.8117857142857143
2023-07-21_02:10:16,50,30,100,0.1,5,0.5,True,0.8568181818181818, 0, 0.8485714285714282
2023-07-21_02:12:37,50,30,100,0.1,5,0.5,False,0.884090909090909, 0.8613636363636363, 0.8434523809523808
2023-07-21_02:14:52,50,30,100,0.1,5,0.5,True,0.8818181818181818, 0, 0.8595238095238095
2023-07-21_02:17:18,50,30,100,0.1,5,0.5,False,0.6886363636363636, 0.8204545454545454, 0.8440476190476188
2023-07-21_02:19:29,50,30,100,0.1,5,0.5,True,0.8727272727272727, 0, 0.8408333333333333
2023-07-21_02:21:44,50,30,100,0.1,5,0.5,False,0.8431818181818181, 0.15227272727272728, 0.832738095238095
2023-07-21_02:23:58,50,30,100,0.1,5,0.5,True,0.8636363636363636, 0, 0.8548809523809523
2023-07-21_02:26:17,50,30,100,0.1,5,0.5,False,0.8590909090909091, 0.875, 0.833095238095238
2023-07-21_02:28:28,50,30,100,0.1,5,0.5,True,0.85, 0, 0.8360714285714284
2023-07-21_02:30:53,50,30,100,0.1,5,0.5,False,0.8909090909090909, 0.8568181818181818, 0.8509523809523811
2023-07-21_02:33:06,50,30,100,0.1,5,0.5,True,0.8636363636363636, 0, 0.8458333333333333
2023-07-21_02:35:27,50,30,100,0.1,8,0.99,False,0.8454545454545455, 0.55, 0.8532142857142858
2023-07-21_02:37:35,50,30,100,0.1,8,0.99,True,0.8159090909090909, 0, 0.8523809523809522
2023-07-21_02:39:52,50,30,100,0.1,8,0.99,False,0.8681818181818182, 0.12954545454545455, 0.8409523809523809
2023-07-21_02:42:05,50,30,100,0.1,8,0.99,True,0.8681818181818182, 0, 0.8430952380952381
2023-07-21_02:44:25,50,30,100,0.1,8,0.99,False,0.8636363636363636, 0.8090909090909091, 0.8473809523809526
2023-07-21_02:46:38,50,30,100,0.1,8,0.99,True,0.8909090909090909, 0, 0.8460714285714286
2023-07-21_02:49:00,50,30,100,0.1,8,0.99,False,0.8363636363636363, 0.11818181818181818, 0.8217857142857141
2023-07-21_02:51:13,50,30,100,0.1,8,0.99,True,0.8136363636363636, 0, 0.823452380952381
2023-07-21_02:53:30,50,30,100,0.1,8,0.99,False,0.865909090909091, 0.07954545454545454, 0.8439285714285714
2023-07-21_02:55:43,50,30,100,0.1,8,0.99,True,0.865909090909091, 0, 0.8491666666666666
2023-07-21_02:58:06,50,30,100,0.1,8,0.99,False,0.8681818181818182, 0.8, 0.8629761904761907
2023-07-21_03:00:16,50,30,100,0.1,8,0.99,True,0.875, 0, 0.8577380952380955
2023-07-21_03:02:33,50,30,100,0.1,8,0.99,False,0.85, 0.4113636363636364, 0.8311904761904756
2023-07-21_03:04:48,50,30,100,0.1,8,0.99,True,0.8727272727272727, 0, 0.8445238095238095
2023-07-21_03:06:34,50,30,100,0.1,8,0.99,False,0.5772727272727273, 0.6954545454545454, 0.7220238095238097
2023-07-21_03:08:23,50,30,100,0.1,8,0.99,True,0.8068181818181818, 0, 0.7923809523809524
2023-07-21_03:10:43,50,30,100,0.1,8,0.99,False,0.8454545454545455, 0.11363636363636363, 0.833095238095238
2023-07-21_03:12:30,50,30,100,0.1,8,0.99,True,0.7886363636363637, 0, 0.7860714285714291
2023-07-21_03:14:50,50,30,100,0.1,8,0.99,False,0.8704545454545455, 0.8590909090909091, 0.8459523809523808
2023-07-21_03:17:06,50,30,100,0.1,8,0.99,True,0.8886363636363637, 0, 0.8585714285714288
2023-07-21_03:19:26,50,30,100,0.1,8,0.9,False,0.8454545454545455, 0.5659090909090909, 0.8532142857142858
2023-07-21_03:21:35,50,30,100,0.1,8,0.9,True,0.8159090909090909, 0, 0.8523809523809522
2023-07-21_03:23:52,50,30,100,0.1,8,0.9,False,0.8681818181818182, 0.1318181818181818, 0.8409523809523809
2023-07-21_03:26:05,50,30,100,0.1,8,0.9,True,0.8681818181818182, 0, 0.8430952380952381
2023-07-21_03:28:25,50,30,100,0.1,8,0.9,False,0.8636363636363636, 0.8386363636363636, 0.8473809523809526
2023-07-21_03:30:39,50,30,100,0.1,8,0.9,True,0.8909090909090909, 0, 0.8460714285714286
2023-07-21_03:33:10,50,30,100,0.1,8,0.9,False,0.8363636363636363, 0.11363636363636363, 0.8217857142857141
2023-07-21_03:35:30,50,30,100,0.1,8,0.9,True,0.8136363636363636, 0, 0.823452380952381
2023-07-21_03:38:00,50,30,100,0.1,8,0.9,False,0.865909090909091, 0.09090909090909091, 0.8439285714285714
2023-07-21_03:40:22,50,30,100,0.1,8,0.9,True,0.865909090909091, 0, 0.8491666666666666
2023-07-21_03:42:46,50,30,100,0.1,8,0.9,False,0.8681818181818182, 0.8704545454545455, 0.8629761904761907
2023-07-21_03:44:55,50,30,100,0.1,8,0.9,True,0.875, 0, 0.8577380952380955
2023-07-21_03:47:13,50,30,100,0.1,8,0.9,False,0.85, 0.4, 0.8311904761904756
2023-07-21_03:49:29,50,30,100,0.1,8,0.9,True,0.8727272727272727, 0, 0.8445238095238095
2023-07-21_03:51:16,50,30,100,0.1,8,0.9,False,0.5772727272727273, 0.7886363636363637, 0.7220238095238097
2023-07-21_03:53:06,50,30,100,0.1,8,0.9,True,0.8068181818181818, 0, 0.7923809523809524
2023-07-21_03:55:31,50,30,100,0.1,8,0.9,False,0.8454545454545455, 0.11136363636363636, 0.833095238095238
2023-07-21_03:57:23,50,30,100,0.1,8,0.9,True,0.7886363636363637, 0, 0.7860714285714291
2023-07-21_03:59:46,50,30,100,0.1,8,0.9,False,0.8704545454545455, 0.8727272727272727, 0.8459523809523808
2023-07-21_04:02:02,50,30,100,0.1,8,0.9,True,0.8886363636363637, 0, 0.8585714285714288
2023-07-21_04:04:24,50,30,100,0.1,8,0.8,False,0.8454545454545455, 0.5409090909090909, 0.8532142857142858
2023-07-21_04:06:34,50,30,100,0.1,8,0.8,True,0.8159090909090909, 0, 0.8523809523809522
2023-07-21_04:08:51,50,30,100,0.1,8,0.8,False,0.8681818181818182, 0.12954545454545455, 0.8409523809523809
2023-07-21_04:11:06,50,30,100,0.1,8,0.8,True,0.8681818181818182, 0, 0.8430952380952381
2023-07-21_04:13:27,50,30,100,0.1,8,0.8,False,0.8636363636363636, 0.8681818181818182, 0.8473809523809526
2023-07-21_04:15:39,50,30,100,0.1,8,0.8,True,0.8909090909090909, 0, 0.8460714285714286
2023-07-21_04:18:02,50,30,100,0.1,8,0.8,False,0.8363636363636363, 0.11818181818181818, 0.8217857142857141
2023-07-21_04:20:16,50,30,100,0.1,8,0.8,True,0.8136363636363636, 0, 0.823452380952381
2023-07-21_04:22:34,50,30,100,0.1,8,0.8,False,0.865909090909091, 0.07727272727272727, 0.8439285714285714
2023-07-21_04:24:47,50,30,100,0.1,8,0.8,True,0.865909090909091, 0, 0.8491666666666666
2023-07-21_04:27:13,50,30,100,0.1,8,0.8,False,0.8681818181818182, 0.865909090909091, 0.8629761904761907
2023-07-21_04:29:22,50,30,100,0.1,8,0.8,True,0.875, 0, 0.8577380952380955
2023-07-21_04:31:39,50,30,100,0.1,8,0.8,False,0.85, 0.43636363636363634, 0.8311904761904756
2023-07-21_04:33:55,50,30,100,0.1,8,0.8,True,0.8727272727272727, 0, 0.8445238095238095
2023-07-21_04:35:43,50,30,100,0.1,8,0.8,False,0.5772727272727273, 0.8340909090909091, 0.7220238095238097
2023-07-21_04:37:33,50,30,100,0.1,8,0.8,True,0.8068181818181818, 0, 0.7923809523809524
2023-07-21_04:39:52,50,30,100,0.1,8,0.8,False,0.8454545454545455, 0.12272727272727273, 0.833095238095238
2023-07-21_04:41:40,50,30,100,0.1,8,0.8,True,0.7886363636363637, 0, 0.7860714285714291
2023-07-21_04:44:02,50,30,100,0.1,8,0.8,False,0.8704545454545455, 0.865909090909091, 0.8459523809523808
2023-07-21_04:46:18,50,30,100,0.1,8,0.8,True,0.8886363636363637, 0, 0.8585714285714288
2023-07-21_04:47:52,50,30,100,0.4,2,0.99,False,0.6772727272727272, 0.27954545454545454, 0.6444047619047617
2023-07-21_04:50:06,50,30,100,0.4,2,0.99,True,0.9, 0, 0.8589285714285714
2023-07-21_04:52:28,50,30,100,0.4,2,0.99,False,0.8590909090909091, 0.18181818181818182, 0.8440476190476192
2023-07-21_04:54:36,50,30,100,0.4,2,0.99,True,0.8681818181818182, 0, 0.8444047619047618
2023-07-21_04:56:54,50,30,100,0.4,2,0.99,False,0.9, 0, 0.846190476190476
2023-07-21_04:59:06,50,30,100,0.4,2,0.99,True,0.8795454545454545, 0, 0.8458333333333334
2023-07-21_05:01:26,50,30,100,0.4,2,0.99,False,0.8340909090909091, 0.175, 0.8144047619047617
2023-07-21_05:03:39,50,30,100,0.4,2,0.99,True,0.8318181818181818, 0, 0.8226190476190474
2023-07-21_05:06:03,50,30,100,0.4,2,0.99,False,0.8431818181818181, 0.4681818181818182, 0.850357142857143
2023-07-21_05:08:16,50,30,100,0.4,2,0.99,True,0.8295454545454546, 0.47045454545454546, 0.8492857142857142
2023-07-21_05:10:50,50,30,100,0.4,2,0.99,False,0.8590909090909091, 0.42272727272727273, 0.8608333333333333
2023-07-21_05:13:12,50,30,100,0.4,2,0.99,True,0.8795454545454545, 0.44545454545454544, 0.858452380952381
2023-07-21_05:15:34,50,30,100,0.4,2,0.99,False,0.8159090909090909, 0.4090909090909091, 0.8371428571428571
2023-07-21_05:17:48,50,30,100,0.4,2,0.99,True,0.8431818181818181, 0, 0.8445238095238092
2023-07-21_05:20:16,50,30,100,0.4,2,0.99,False,0.875, 0.3795454545454545, 0.8560714285714287
2023-07-21_05:22:30,50,30,100,0.4,2,0.99,True,0.8704545454545455, 0.35, 0.8545238095238095
2023-07-21_05:24:37,50,30,100,0.4,2,0.99,False,0.8045454545454546, 0.175, 0.8065476190476193
2023-07-21_05:26:51,50,30,100,0.4,2,0.99,True,0.8568181818181818, 0, 0.8391666666666667
2023-07-21_05:29:17,50,30,100,0.4,2,0.99,False,0.8545454545454545, 0.35909090909090907, 0.8441666666666667
2023-07-21_05:31:33,50,30,100,0.4,2,0.99,True,0.8704545454545455, 0, 0.859880952380952
2023-07-21_05:33:07,50,30,100,0.4,2,0.9,False,0.6772727272727272, 0.7318181818181818, 0.6444047619047617
2023-07-21_05:35:20,50,30,100,0.4,2,0.9,True,0.9, 0, 0.8589285714285714
2023-07-21_05:37:40,50,30,100,0.4,2,0.9,False,0.8590909090909091, 0.17954545454545454, 0.8440476190476192
2023-07-21_05:39:49,50,30,100,0.4,2,0.9,True,0.8681818181818182, 0, 0.8444047619047618
2023-07-21_05:42:08,50,30,100,0.4,2,0.9,False,0.9, 0, 0.846190476190476
2023-07-21_05:44:20,50,30,100,0.4,2,0.9,True,0.8795454545454545, 0, 0.8458333333333334
2023-07-21_05:46:38,50,30,100,0.4,2,0.9,False,0.8340909090909091, 0.18863636363636363, 0.8144047619047617
2023-07-21_05:48:53,50,30,100,0.4,2,0.9,True,0.8318181818181818, 0, 0.8226190476190474
2023-07-21_05:51:15,50,30,100,0.4,2,0.9,False,0.8431818181818181, 0.6977272727272728, 0.850357142857143
2023-07-21_05:53:30,50,30,100,0.4,2,0.9,True,0.8295454545454546, 0.6409090909090909, 0.8492857142857142
2023-07-21_05:55:56,50,30,100,0.4,2,0.9,False,0.8590909090909091, 0.759090909090909, 0.8608333333333333
2023-07-21_05:58:12,50,30,100,0.4,2,0.9,True,0.8795454545454545, 0.7204545454545455, 0.858452380952381
2023-07-21_06:00:41,50,30,100,0.4,2,0.9,False,0.8159090909090909, 0.7113636363636363, 0.8371428571428571
2023-07-21_06:02:56,50,30,100,0.4,2,0.9,True,0.8431818181818181, 0, 0.8445238095238092
2023-07-21_06:05:25,50,30,100,0.4,2,0.9,False,0.875, 0.8136363636363636, 0.8560714285714287
2023-07-21_06:07:41,50,30,100,0.4,2,0.9,True,0.8704545454545455, 0.7136363636363636, 0.8545238095238095
2023-07-21_06:09:47,50,30,100,0.4,2,0.9,False,0.8045454545454546, 0.17727272727272728, 0.8065476190476193
2023-07-21_06:12:01,50,30,100,0.4,2,0.9,True,0.8568181818181818, 0, 0.8391666666666667
2023-07-21_06:14:28,50,30,100,0.4,2,0.9,False,0.8545454545454545, 0.7272727272727273, 0.8441666666666667
2023-07-21_06:16:44,50,30,100,0.4,2,0.9,True,0.8704545454545455, 0, 0.859880952380952
2023-07-21_06:18:18,50,30,100,0.4,2,0.2,False,0.6772727272727272, 0.9318181818181818, 0.6444047619047617
2023-07-21_06:20:33,50,30,100,0.4,2,0.2,True,0.9, 0, 0.8589285714285714
2023-07-21_06:23:01,50,30,100,0.4,2,0.2,False,0.8590909090909091, 0.5681818181818182, 0.8440476190476192
2023-07-21_06:25:20,50,30,100,0.4,2,0.2,True,0.8681818181818182, 0, 0.8444047619047618
2023-07-21_06:28:02,50,30,100,0.4,2,0.2,False,0.9, 0, 0.846190476190476
2023-07-21_06:30:32,50,30,100,0.4,2,0.2,True,0.8795454545454545, 0, 0.8458333333333334
2023-07-21_06:33:28,50,30,100,0.4,2,0.2,False,0.8340909090909091, 0.275, 0.8144047619047617
2023-07-21_06:36:08,50,30,100,0.4,2,0.2,True,0.8318181818181818, 0, 0.8226190476190474
2023-07-21_06:38:44,50,30,100,0.4,2,0.2,False,0.8431818181818181, 0.8931818181818182, 0.850357142857143
2023-07-21_06:41:10,50,30,100,0.4,2,0.2,True,0.8295454545454546, 0.8772727272727273, 0.8492857142857142
2023-07-21_06:43:39,50,30,100,0.4,2,0.2,False,0.8590909090909091, 0.9318181818181818, 0.8608333333333333
2023-07-21_06:45:54,50,30,100,0.4,2,0.2,True,0.8795454545454545, 0.9272727272727272, 0.858452380952381
2023-07-21_06:48:18,50,30,100,0.4,2,0.2,False,0.8159090909090909, 0.8886363636363637, 0.8371428571428571
2023-07-21_06:50:35,50,30,100,0.4,2,0.2,True,0.8431818181818181, 0, 0.8445238095238092
2023-07-21_06:53:05,50,30,100,0.4,2,0.2,False,0.875, 0.925, 0.8560714285714287
2023-07-21_06:55:20,50,30,100,0.4,2,0.2,True,0.8704545454545455, 0.8977272727272727, 0.8545238095238095
2023-07-21_06:57:27,50,30,100,0.4,2,0.2,False,0.8045454545454546, 0.2727272727272727, 0.8065476190476193
2023-07-21_06:59:41,50,30,100,0.4,2,0.2,True,0.8568181818181818, 0, 0.8391666666666667
2023-07-21_07:02:08,50,30,100,0.4,2,0.2,False,0.8545454545454545, 0.9477272727272728, 0.8441666666666667
2023-07-21_07:04:24,50,30,100,0.4,2,0.2,True,0.8704545454545455, 0, 0.859880952380952
2023-07-21_07:05:51,50,30,100,0.4,5,0.99,False,0.6522727272727272, 0.41818181818181815, 0.6220238095238095
2023-07-21_07:08:08,50,30,100,0.4,5,0.99,True,0.8795454545454545, 0, 0.8563095238095237
2023-07-21_07:10:29,50,30,100,0.4,5,0.99,False,0.8431818181818181, 0.6204545454545455, 0.8411904761904759
2023-07-21_07:12:41,50,30,100,0.4,5,0.99,True,0.8386363636363636, 0, 0.8430952380952381
2023-07-21_07:14:51,50,30,100,0.4,5,0.99,False,0.8386363636363636, 0.47045454545454546, 0.8221428571428571
2023-07-21_07:17:02,50,30,100,0.4,5,0.99,True,0.865909090909091, 0, 0.8416666666666667
2023-07-21_07:19:31,50,30,100,0.4,5,0.99,False,0.8227272727272728, 0.6568181818181819, 0.8280952380952381
2023-07-21_07:21:42,50,30,100,0.4,5,0.99,True,0.8113636363636364, 0, 0.821190476190476
2023-07-21_07:24:05,50,30,100,0.4,5,0.99,False,0.85, 0, 0.8535714285714281
2023-07-21_07:26:21,50,30,100,0.4,5,0.99,True,0.8431818181818181, 0, 0.8558333333333337
2023-07-21_07:28:24,50,30,100,0.4,5,0.99,False,0.8159090909090909, 0.6068181818181818, 0.792738095238095
2023-07-21_07:30:35,50,30,100,0.4,5,0.99,True,0.8681818181818182, 0, 0.8636904761904759
2023-07-21_07:33:02,50,30,100,0.4,5,0.99,False,0.8886363636363637, 0.6704545454545454, 0.8480952380952381
2023-07-21_07:35:14,50,30,100,0.4,5,0.99,True,0.8386363636363636, 0, 0.8427380952380952
2023-07-21_07:36:42,50,30,100,0.4,5,0.99,False,0.5295454545454545, 0.5522727272727272, 0.5444047619047618
2023-07-21_07:38:51,50,30,100,0.4,5,0.99,True,0.8545454545454545, 0, 0.8527380952380952
2023-07-21_07:41:04,50,30,100,0.4,5,0.99,False,0.8204545454545454, 0.44545454545454544, 0.8379761904761903
2023-07-21_07:43:04,50,30,100,0.4,5,0.99,True,0.7886363636363637, 0, 0.8246428571428569
2023-07-21_07:45:13,50,30,100,0.4,5,0.99,False,0.8340909090909091, 0.6295454545454545, 0.8379761904761907
2023-07-21_07:47:17,50,30,100,0.4,5,0.99,True,0.8568181818181818, 0.6613636363636364, 0.8591666666666665
2023-07-21_07:48:38,50,30,100,0.4,5,0.9,False,0.6522727272727272, 0.4409090909090909, 0.6220238095238095
2023-07-21_07:50:42,50,30,100,0.4,5,0.9,True,0.8795454545454545, 0, 0.8563095238095237
2023-07-21_07:52:53,50,30,100,0.4,5,0.9,False,0.8431818181818181, 0.8340909090909091, 0.8411904761904759
2023-07-21_07:54:55,50,30,100,0.4,5,0.9,True,0.8386363636363636, 0, 0.8430952380952381
2023-07-21_07:56:55,50,30,100,0.4,5,0.9,False,0.8386363636363636, 0.5613636363636364, 0.8221428571428571
2023-07-21_07:58:56,50,30,100,0.4,5,0.9,True,0.865909090909091, 0, 0.8416666666666667
2023-07-21_08:01:11,50,30,100,0.4,5,0.9,False,0.8227272727272728, 0.8227272727272728, 0.8280952380952381
2023-07-21_08:03:11,50,30,100,0.4,5,0.9,True,0.8113636363636364, 0, 0.821190476190476
2023-07-21_08:05:23,50,30,100,0.4,5,0.9,False,0.85, 0, 0.8535714285714281
2023-07-21_08:07:29,50,30,100,0.4,5,0.9,True,0.8431818181818181, 0, 0.8558333333333337
2023-07-21_08:09:21,50,30,100,0.4,5,0.9,False,0.8159090909090909, 0.8568181818181818, 0.792738095238095
2023-07-21_08:11:22,50,30,100,0.4,5,0.9,True,0.8681818181818182, 0, 0.8636904761904759
2023-07-21_08:13:40,50,30,100,0.4,5,0.9,False,0.8886363636363637, 0.865909090909091, 0.8480952380952381
2023-07-21_08:15:42,50,30,100,0.4,5,0.9,True,0.8386363636363636, 0, 0.8427380952380952
2023-07-21_08:17:02,50,30,100,0.4,5,0.9,False,0.5295454545454545, 0.8704545454545455, 0.5444047619047618
2023-07-21_08:19:08,50,30,100,0.4,5,0.9,True,0.8545454545454545, 0, 0.8527380952380952
2023-07-21_08:21:19,50,30,100,0.4,5,0.9,False,0.8204545454545454, 0.45454545454545453, 0.8379761904761903
2023-07-21_08:23:20,50,30,100,0.4,5,0.9,True,0.7886363636363637, 0, 0.8246428571428569
2023-07-21_08:25:30,50,30,100,0.4,5,0.9,False,0.8340909090909091, 0.8431818181818181, 0.8379761904761907
2023-07-21_08:27:34,50,30,100,0.4,5,0.9,True,0.8568181818181818, 0.8590909090909091, 0.8591666666666665
2023-07-21_08:28:54,50,30,100,0.4,5,0.5,False,0.6522727272727272, 0.6840909090909091, 0.6220238095238095
2023-07-21_08:30:59,50,30,100,0.4,5,0.5,True,0.8795454545454545, 0, 0.8563095238095237
2023-07-21_08:33:11,50,30,100,0.4,5,0.5,False,0.8431818181818181, 0.9204545454545454, 0.8411904761904759
2023-07-21_08:35:12,50,30,100,0.4,5,0.5,True,0.8386363636363636, 0, 0.8430952380952381
2023-07-21_08:37:13,50,30,100,0.4,5,0.5,False,0.8386363636363636, 0.825, 0.8221428571428571
2023-07-21_08:39:15,50,30,100,0.4,5,0.5,True,0.865909090909091, 0, 0.8416666666666667
2023-07-21_08:41:31,50,30,100,0.4,5,0.5,False,0.8227272727272728, 0.9045454545454545, 0.8280952380952381
2023-07-21_08:43:33,50,30,100,0.4,5,0.5,True,0.8113636363636364, 0, 0.821190476190476
2023-07-21_08:45:45,50,30,100,0.4,5,0.5,False,0.85, 0, 0.8535714285714281
2023-07-21_08:47:50,50,30,100,0.4,5,0.5,True,0.8431818181818181, 0, 0.8558333333333337
2023-07-21_08:49:43,50,30,100,0.4,5,0.5,False,0.8159090909090909, 0.9318181818181818, 0.792738095238095
2023-07-21_08:51:42,50,30,100,0.4,5,0.5,True,0.8681818181818182, 0, 0.8636904761904759
2023-07-21_08:53:57,50,30,100,0.4,5,0.5,False,0.8886363636363637, 0.8886363636363637, 0.8480952380952381
2023-07-21_08:56:01,50,30,100,0.4,5,0.5,True,0.8386363636363636, 0, 0.8427380952380952
2023-07-21_08:57:21,50,30,100,0.4,5,0.5,False,0.5295454545454545, 0.9068181818181819, 0.5444047619047618
2023-07-21_08:59:24,50,30,100,0.4,5,0.5,True,0.8545454545454545, 0, 0.8527380952380952
2023-07-21_09:01:35,50,30,100,0.4,5,0.5,False,0.8204545454545454, 0.6477272727272727, 0.8379761904761903
2023-07-21_09:03:37,50,30,100,0.4,5,0.5,True,0.7886363636363637, 0, 0.8246428571428569
2023-07-21_09:05:47,50,30,100,0.4,5,0.5,False,0.8340909090909091, 0.9363636363636364, 0.8379761904761907
2023-07-21_09:07:51,50,30,100,0.4,5,0.5,True,0.8568181818181818, 0.9136363636363637, 0.8591666666666665
2023-07-21_09:10:03,50,30,100,0.4,8,0.99,False,0.875, 0.23636363636363636, 0.8501190476190474
2023-07-21_09:12:08,50,30,100,0.4,8,0.99,True,0.8568181818181818, 0, 0.8549999999999999
2023-07-21_09:14:18,50,30,100,0.4,8,0.99,False,0.8227272727272728, 0.5545454545454546, 0.8454761904761905
2023-07-21_09:16:21,50,30,100,0.4,8,0.99,True,0.8681818181818182, 0, 0.8542857142857143
2023-07-21_09:18:17,50,30,100,0.4,8,0.99,False,0.825, 0, 0.8090476190476191
2023-07-21_09:20:25,50,30,100,0.4,8,0.99,True,0.8477272727272728, 0, 0.8403571428571428
2023-07-21_09:22:51,50,30,100,0.4,8,0.99,False,0.8272727272727273, 0.8363636363636363, 0.8236904761904761
2023-07-21_09:25:08,50,30,100,0.4,8,0.99,True,0.8431818181818181, 0, 0.8230952380952381
2023-07-21_09:27:21,50,30,100,0.4,8,0.99,False,0.85, 0.8386363636363636, 0.844285714285714
2023-07-21_09:29:26,50,30,100,0.4,8,0.99,True,0.8386363636363636, 0, 0.8488095238095238
2023-07-21_09:31:44,50,30,100,0.4,8,0.99,False,0.7840909090909091, 0.8568181818181818, 0.8579761904761903
2023-07-21_09:33:49,50,30,100,0.4,8,0.99,True,0.8863636363636364, 0.8863636363636364, 0.8635714285714284
2023-07-21_09:35:58,50,30,100,0.4,8,0.99,False,0.865909090909091, 0.6409090909090909, 0.8294047619047619
2023-07-21_09:38:01,50,30,100,0.4,8,0.99,True,0.8954545454545455, 0, 0.8451190476190473
2023-07-21_09:40:14,50,30,100,0.4,8,0.99,False,0.8931818181818182, 0.8159090909090909, 0.8533333333333334
2023-07-21_09:42:22,50,30,100,0.4,8,0.99,True,0.8863636363636364, 0.8681818181818182, 0.8582142857142858
2023-07-21_09:44:36,50,30,100,0.4,8,0.99,False,0.8613636363636363, 0.875, 0.8416666666666667
2023-07-21_09:46:11,50,30,100,0.4,8,0.99,True,0.7886363636363637, 0, 0.7701190476190477
2023-07-21_09:48:28,50,30,100,0.4,8,0.99,False,0.8568181818181818, 0.9090909090909091, 0.846785714285714
2023-07-21_09:50:28,50,30,100,0.4,8,0.99,True,0.8704545454545455, 0, 0.8471428571428571
2023-07-21_09:52:40,50,30,100,0.4,8,0.9,False,0.875, 0.2318181818181818, 0.8501190476190474
2023-07-21_09:54:42,50,30,100,0.4,8,0.9,True,0.8568181818181818, 0, 0.8549999999999999
2023-07-21_09:56:52,50,30,100,0.4,8,0.9,False,0.8227272727272728, 0.5795454545454546, 0.8454761904761905
2023-07-21_09:58:55,50,30,100,0.4,8,0.9,True,0.8681818181818182, 0, 0.8542857142857143
2023-07-21_10:00:50,50,30,100,0.4,8,0.9,False,0.825, 0, 0.8090476190476191
2023-07-21_10:02:51,50,30,100,0.4,8,0.9,True,0.8477272727272728, 0, 0.8403571428571428
2023-07-21_10:05:04,50,30,100,0.4,8,0.9,False,0.8272727272727273, 0.9363636363636364, 0.8236904761904761
2023-07-21_10:07:11,50,30,100,0.4,8,0.9,True,0.8431818181818181, 0, 0.8230952380952381
2023-07-21_10:09:22,50,30,100,0.4,8,0.9,False,0.85, 0.9272727272727272, 0.844285714285714
2023-07-21_10:11:24,50,30,100,0.4,8,0.9,True,0.8386363636363636, 0, 0.8488095238095238
2023-07-21_10:13:39,50,30,100,0.4,8,0.9,False,0.7840909090909091, 0.95, 0.8579761904761903
2023-07-21_10:15:41,50,30,100,0.4,8,0.9,True,0.8863636363636364, 0.9409090909090909, 0.8635714285714284
2023-07-21_10:17:50,50,30,100,0.4,8,0.9,False,0.865909090909091, 0.7386363636363636, 0.8294047619047619
2023-07-21_10:19:55,50,30,100,0.4,8,0.9,True,0.8954545454545455, 0, 0.8451190476190473
2023-07-21_10:22:08,50,30,100,0.4,8,0.9,False,0.8931818181818182, 0.8886363636363637, 0.8533333333333334
2023-07-21_10:24:17,50,30,100,0.4,8,0.9,True,0.8863636363636364, 0.9545454545454546, 0.8582142857142858
2023-07-21_10:26:32,50,30,100,0.4,8,0.9,False,0.8613636363636363, 0.9159090909090909, 0.8416666666666667
2023-07-21_10:28:08,50,30,100,0.4,8,0.9,True,0.7886363636363637, 0, 0.7701190476190477
2023-07-21_10:30:24,50,30,100,0.4,8,0.9,False,0.8568181818181818, 0.9363636363636364, 0.846785714285714
